Error Steepest,Error CG,Relative Error Steepest,Relative Error CG,Condition Number,Iterations Steepest,Iterations CG 
0.007134821921447496,0.010519907003621183,0.9998653786494879,0.9999660892544311,2.696328396278522,4,3 
0.00621886219283872,0.010519907003621183,0.9998653786494879,0.9999660892544311,2.696328396278522,4,3 
0.005101791909153984,0.010519907003621183,0.9998653786494879,0.9999660892544311,2.696328396278522,3,3 
0.004117104548203075,0.011059133872449766,0.9998653786494879,0.9999660892544311,2.5349904152535463,5,3 
0.004092779897211606,0.011059133872449766,0.9998653786494879,0.9999660892544311,2.5349904152535463,5,3 
0.004751164157092509,0.011059133872449766,0.9998653786494879,0.9999660892544311,2.5349904152535463,3,3 
0.008051041421795541,0.01932755425958403,0.9998653786494879,0.9999660892544311,2.614017854172137,5,3 
0.007862629706634856,0.01932755425958403,0.9998653786494879,0.9999660892544311,2.614017854172137,5,3 
0.004524224696031588,0.01932755425958403,0.9998653786494879,0.9999660892544311,2.614017854172137,4,3 
0.004276766538387009,0.014485864922497274,0.9998653786494879,0.9999660892544311,2.7061976852840286,5,3 
0.004095924308593565,0.014485864922497274,0.9998653786494879,0.9999660892544311,2.7061976852840286,5,3 
0.011141107669332462,0.014485864922497274,0.9998653786494879,0.9999660892544311,2.7061976852840286,2,3 
0.003801585599122977,0.003709256963016524,0.9998653786494879,0.9999660892544311,2.593632175576516,6,4 
0.0036370482965647267,0.003709256963016524,0.9998653786494879,0.9999660892544311,2.593632175576516,6,4 
0.003853777855556321,0.003709256963016524,0.9998653786494879,0.9999660892544311,2.593632175576516,4,4 
0.007442463339538756,0.003675862818583226,0.9998653786494879,0.9999660892544311,2.4641861299208982,5,4 
0.006783139377524608,0.003675862818583226,0.9998653786494879,0.9999660892544311,2.4641861299208982,5,4 
0.007049181150379807,0.003675862818583226,0.9998653786494879,0.9999660892544311,2.4641861299208982,3,4 
0.00417277356812878,0.005285080186870155,0.9998653786494879,0.9999660892544311,2.6014305740112404,6,4 
0.003877894451157719,0.005285080186870155,0.9998653786494879,0.9999660892544311,2.6014305740112404,6,4 
0.006083117874237936,0.005285080186870155,0.9998653786494879,0.9999660892544311,2.6014305740112404,3,4 
